label,text
0,gr see message r u leaving congrats dear school wat r ur plan
0,eatin later im eatin wif frens lei going home first
0,finish already yar keep saying mushy embarrassed ok
0,sorry man stash ran dry last night cant pick sunday
0,hai priya right doctor said pa
1,free msg sorry service ordered could delivered sufficient credit please top receive service
0,ok
0,please ask mummy call father
0,come room come house co house still messy haha
0,lost kilo today
0,taste fish curry p
0,might accidant tookplace somewhere ghodbandar rd traffic move slovely plz slip amp dont worry
0,yun ahnow wkg wherebtw go nu sc wana specialise wad
0,yes one woman man please tell like dislike bed
0,test earlier appreciate call tomorrow
0,hows loverboy keep coming queen hmmm doesnt ache speak miss desparately
0,u meet fren dun wan meet ah muz b guy rite
0,promise though havent even gotten dinner yet
0,got back dislike bed
0,turn stereo love mi phone unknown album
1,hard live chat pmin choose girl connect live call cheap chat uk biggest live service vu bcmwcnxx
0,yeah dont see
0,asking u knw nt may ur frnds classmate
0,sorry earlier putting firesare around talk actually life lol
1,wow boy r back take uk tour win vip ticket prebook vip club txt club trackmarque ltd infovipclubu
0,missionary hook doggy hook standing
0,u better go sleep dun disturb u liao u wake msg lor
0,fighting world easy u either win lose bt fightng close u dificult u lose u lose u win u still lose
0,watching house entertaining getting whole hugh laurie thing even stick indeed especially stick
0,thought praps meant another one goodo ill look tomorrow
0,hi jon pete ive bin spain recently hav sum dinero left bill said u ur rent mayb interested hav pe around tb james
0,bold ltgt
0,know shall speak ltgt minute
0,alrite hunnywot u nite didnt end goin town jus da pub instead jus chillin da mo bedroomlove jen xxx
0,went project centre
0,per request maangalyam alaipayuthe set callertune caller press copy friend callertune
0,lol yeah point guess
0,project w frens lor
0,lol well quality aint bad aint complaining
0,k happen tonight
1,hi mandy sullivan calling hotmix fmyou chosen receive easter prize drawplease telephone claim prize transferred someone else
0,think going finn come
0,tired special
0,come tomorrow di
0,cant pick phone right pls send message
0,k go sleep well take rest
0,u guy never invite anywhere
1,ur going bahamas callfreefone speak live operator claim either bahamas cruise cash opt txt x
0,want please inside outside bedroom
0,ey calm downon theacusations itxt u co iwana know wotu r doin thewend haventcn u agesring ur nething satlove j xxx
0,love wine dine lady
1,someone conacted dating service entered phone fancy youto find call landline poboxntf
0,im cool ta luv vtired cause doin load planning wk got social service inspection nursery take care spk sn x
0,know account detailsi ask mom send youmy mom reach
0,think u wrong number
0,feel always happy slowly becomes habit amp finally becomes part life follow happy morning amp happy day
0,b late love mum
0,got itmail panren paru
0,thinking chuckin ur red green n black trainners save carryin bac train
0,give one miss number please
0,jus came back fr lunch wif si u leh
0,schedule next week town weekend
0,really gooddhanush rock
0,lmao ok wont needing u hair anymore
0,miss ya need ya want ya love ya
0,sorry im free
0,u ever get song stuck head reason wont go away til u listen like time
0,nt yet chikkusimple habbahw abt u
0,got ur mail dileepthank muchand look forward lot supportvery less contact hereremember one venugopal mentionedtomorrow latei shall try come till theregoodnight dear
0,sometimes heart remembrs someone much forgets someone soon bcoz heart like everyone liked one remembered everytime bslvyl
0,joy father john john name joy father mandan
1,hi ibh customer loyalty offer new nokia mobile txtauctiontxt wordstart get nowt
0,hi yijue regarding textbook intro algorithm second edition im selling
1,sm auction nokia get win free auction take part send nokia hgsuitelands rowwjhl
0,k want u come
0,little difficult simple way enter place
0,ha u e thing got tv watch u thk go tonight u already haf smth mind
0,dont show far put new picture facebook
0,watching tv got new job
0,good afternoon sexy bun go job search wake first thought always love wish fine happy know adore
0,im coming whatever want
0,ok chikku favourite song
0,u see posted facebook
1,call freephone
1,buy space invader chance win orig arcade game console press game arcade std wap charge see ocoukgames term setting purchase
0,wonder world th th ur style th ur smile th ur personality rd ur nature nd ur sm st ur lovely friendship good morning dear
1,loan purpose homeowner tenant welcome previously refused still help call free text back help
1,big brother alert computer selected u k cash voucher call ntt po box cro bt landline cost ppm mobile vary
0,oh well c u later
0,uncle atlanta wish guy great semester
0,dear free message without recharge hi hi hi
0,dont search love let love find u thats called falling love bcoz u dont force u fall u know smeone hold u bslvyl
0,dun believe u thk u told
0,know god created gap finger one made come amp fill gap holding hand love
0,yessura sun tvlol
0,arun u transfr amt
0,takin shower yeah ill leave im done
0,working eye philosophy text u later bit free chat
0,u havent lost ill always b ui didnt intend hurt u never knew u felt iwasmarinethats itriedtell urmomi careabout u
1,win winner mr foley ipod exciting prize soon keep eye ur mobile visit wwwwincouk
0,bad girl still remember
0,much gave morning
0,hope alright babe worry might felt bit desparate learned job fake waiting come back love
0,hey tell blake address carlos wanted meet got lost he answering phone
0,get opinion something first
0,one week leave put know time
0,hit move
0,excellent spent ltgt year air force iraq afghanistan stable honest like traveling
0,wan na watch movie
0,ok lor thanx school
0,im class get text
0,bus leaf ltgt
0,god blessget good sleep deari pray
1,today voda number ending selected receive award match please call quoting claim code standard rate app
0,nice day today love dearly
0,aiyo bit pai seh noe scared dun rem die hee become better lookin oredi leh
0,aight ill ask roommate
0,whats house beer
0,wan meet n combine part hows da rest da project going
0,getting ticket walsall tue th march mate getting sat ill pay treat want go txt bak terry
0,yes chatting
0,hi jess dont know work call u im home eve xxx
0,sian aft meeting supervisor got work liao u working
0,going write ccna exam week
0,well watch shrek db
0,much dirty fellow
0,dunno dat wat told ok lor
0,ill probably tomorrow even later tonight somethings going
0,couldnt say dying man feel sad go wanted know would probably gone late night
0,youre thinking lifting one
0,u dun wan u dun like already ah wat u still eating
0,sent ur email id soon
0,wat make people dearer de happiness dat u feel u meet de pain u feel u miss dem
0,dude whats teresa hope okay didnt hear people called received package since dec ltgt thot yould like know fantastic year best reading plus really really bam first aid usmle work done
0,hey gorgeous man work mobile number good one babe squishy mwahs
0,may call later pls
1,hottest pic straight phone see getting wet wanting xx text pic txt cost p textoperator gga xxx
0,thats way stay oh
0,hello thanx taking call got job start monday
0,time ur flight tmr
0,come
0,rather prominent bite mark right cheek
0,september
0,wet right
0,hows husband
1,hack chat get backdoor entry chat room fraction cost reply neo call subscribe p pm dp bcm box ldn wcnxx
0,norm tomorrow finish co st test need sort library stuff point tomo got letter today access til end march better get move
0,yeah got list u joanna im feeling really anti social
0,office na
0,comingdown later
0,super dagood replacement murali
0,da good good playerwhy unsold
0,hi u want join sts later meeting five call u class
0,engalnd telly decided wont let watch mia elliot kissing damn
1,free nokia motorola upto mths price linerental free xnet minstxtmth free btooth call mobileupd call optoutdwv
0,dont want hear philosophy say happen
0,got job wiproyou get every thing life year
0,cant get da laptop matric card wif lei
0,dunno da next show aft toa payoh got
1,nd time tried contact u u pound prize claim easy call p per min btnationalrate
0,made payment dont much sorry would want fedex way
0,didt play one day last year know even though good team like india
0,kyou girl waiting reception ah
0,say slowly godi love amp need youclean heart bloodsend ten special people amp u c miracle tomorrow itplspls
0,hate turn fun shopping trip annoying day everything would look house
0,sir waiting call
0,whats want come online
0,could work well reach consensus next meeting
0,aiyah wait lor u entertain hee
0,last thing ever wanted hurt didnt think would youd laugh embarassed delete tag keep going far knew wasnt even fact even felt like would hurt show really dont know messy wednesday wasnt bad problem time clean choose skype take picture sleep want go dont mind thing dont make bed throw laundry top cant friend house im embarassed there underwear bra strewn bed pillow floor thats something else used good least making bed
0,ill let know kick
0,call ok said call
0,call number available appointment ask connect call waheed fathima
